YYYYMM,Country,Fuel,Value,source_url
200812,India,Diesel,30453.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200812,India,Petrol,54205.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200812,India,PetrolBlend,11216.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200812,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200812,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200812,India,BatteryElectric,44.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200812,India,Others,281.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200901,India,Diesel,39261.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200901,India,Petrol,79376.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200901,India,PetrolBlend,19311.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200901,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200901,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200901,India,BatteryElectric,35.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200901,India,Others,464.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200902,India,Diesel,37152.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200902,India,Petrol,65736.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200902,India,PetrolBlend,16181.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200902,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200902,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200902,India,BatteryElectric,33.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200902,India,Others,341.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200903,India,Diesel,45241.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200903,India,Petrol,71172.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200903,India,PetrolBlend,16534.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200903,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200903,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200903,India,BatteryElectric,36.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200903,India,Others,374.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200904,India,Diesel,40729.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200904,India,Petrol,67342.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200904,India,PetrolBlend,14935.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200904,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200904,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200904,India,BatteryElectric,36.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200904,India,Others,303.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200905,India,Diesel,43098.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200905,India,Petrol,66516.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200905,India,PetrolBlend,15292.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200905,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200905,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200905,India,BatteryElectric,16.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200905,India,Others,283.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200906,India,Diesel,44732.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200906,India,Petrol,68703.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200906,India,PetrolBlend,15224.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200906,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200906,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200906,India,BatteryElectric,17.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200906,India,Others,285.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200907,India,Diesel,46589.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200907,India,Petrol,70200.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200907,India,PetrolBlend,15493.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200907,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200907,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200907,India,BatteryElectric,32.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200907,India,Others,385.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200908,India,Diesel,43607.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200908,India,Petrol,71875.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200908,India,PetrolBlend,15280.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200908,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200908,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200908,India,BatteryElectric,25.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200908,India,Others,294.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200909,India,Diesel,46477.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200909,India,Petrol,74433.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200909,India,PetrolBlend,16058.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200909,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200909,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200909,India,BatteryElectric,34.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200909,India,Others,276.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200910,India,Diesel,56860.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200910,India,Petrol,95067.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200910,India,PetrolBlend,21707.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200910,India,NonPluginHybrid,2.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200910,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200910,India,BatteryElectric,29.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200910,India,Others,257.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200911,India,Diesel,47708.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200911,India,Petrol,78889.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200911,India,PetrolBlend,17031.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200911,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200911,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200911,India,BatteryElectric,27.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200911,India,Others,300.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200912,India,Diesel,43262.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200912,India,Petrol,74825.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200912,India,PetrolBlend,15312.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200912,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200912,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200912,India,BatteryElectric,18.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
200912,India,Others,290.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201001,India,Diesel,57645.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201001,India,Petrol,96223.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201001,India,PetrolBlend,22320.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201001,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201001,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201001,India,BatteryElectric,10.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201001,India,Others,372.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201002,India,Diesel,56126.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201002,India,Petrol,86039.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201002,India,PetrolBlend,19365.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201002,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201002,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201002,India,BatteryElectric,12.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201002,India,Others,305.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201003,India,Diesel,67639.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201003,India,Petrol,107476.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201003,India,PetrolBlend,23761.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201003,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201003,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201003,India,BatteryElectric,23.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201003,India,Others,368.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201004,India,Diesel,52922.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201004,India,Petrol,77637.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201004,India,PetrolBlend,16959.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201004,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201004,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201004,India,BatteryElectric,13.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201004,India,Others,311.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201005,India,Diesel,61642.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201005,India,Petrol,91785.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201005,India,PetrolBlend,19538.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201005,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201005,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201005,India,BatteryElectric,16.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201005,India,Others,350.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201006,India,Diesel,55505.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201006,India,Petrol,84508.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201006,India,PetrolBlend,16735.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201006,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201006,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201006,India,BatteryElectric,37.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201006,India,Others,276.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201007,India,Diesel,55640.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201007,India,Petrol,87537.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201007,India,PetrolBlend,17039.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201007,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201007,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201007,India,BatteryElectric,22.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201007,India,Others,336.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201008,India,Diesel,57362.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201008,India,Petrol,92884.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201008,India,PetrolBlend,17044.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201008,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201008,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201008,India,BatteryElectric,27.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201008,India,Others,354.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201009,India,Diesel,58591.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201009,India,Petrol,95861.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201009,India,PetrolBlend,18277.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201009,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201009,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201009,India,BatteryElectric,32.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201009,India,Others,572.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201010,India,Diesel,62041.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201010,India,Petrol,101141.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201010,India,PetrolBlend,21616.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201010,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201010,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201010,India,BatteryElectric,26.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201010,India,Others,624.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201011,India,Diesel,64170.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201011,India,Petrol,110202.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201011,India,PetrolBlend,23652.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201011,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201011,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201011,India,BatteryElectric,21.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201011,India,Others,541.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201012,India,Diesel,62340.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201012,India,Petrol,106372.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201012,India,PetrolBlend,21443.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201012,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201012,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201012,India,BatteryElectric,27.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201012,India,Others,485.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201101,India,Diesel,72991.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201101,India,Petrol,125383.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201101,India,PetrolBlend,27584.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201101,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201101,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201101,India,BatteryElectric,57.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201101,India,Others,412.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201102,India,Diesel,69195.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201102,India,Petrol,94314.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201102,India,PetrolBlend,21108.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201102,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201102,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201102,India,BatteryElectric,58.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201102,India,Others,292.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201103,India,Diesel,82158.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201103,India,Petrol,110616.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201103,India,PetrolBlend,23671.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201103,India,NonPluginHybrid,2.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201103,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201103,India,BatteryElectric,55.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201103,India,Others,384.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201104,India,Diesel,65679.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201104,India,Petrol,91952.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201104,India,PetrolBlend,20058.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201104,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201104,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201104,India,BatteryElectric,48.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201104,India,Others,333.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201105,India,Diesel,71169.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201105,India,Petrol,92763.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201105,India,PetrolBlend,21179.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201105,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201105,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201105,India,BatteryElectric,70.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201105,India,Others,355.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201106,India,Diesel,72925.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201106,India,Petrol,83966.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201106,India,PetrolBlend,20784.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201106,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201106,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201106,India,BatteryElectric,53.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201106,India,Others,371.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201107,India,Diesel,68919.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201107,India,Petrol,80033.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201107,India,PetrolBlend,20295.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201107,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201107,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201107,India,BatteryElectric,46.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201107,India,Others,381.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201108,India,Diesel,68307.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201108,India,Petrol,81281.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201108,India,PetrolBlend,19390.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201108,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201108,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201108,India,BatteryElectric,55.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201108,India,Others,466.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201109,India,Diesel,73367.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201109,India,Petrol,82824.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201109,India,PetrolBlend,18765.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201109,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201109,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201109,India,BatteryElectric,30.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201109,India,Others,497.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201110,India,Diesel,81116.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201110,India,Petrol,88424.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201110,India,PetrolBlend,23080.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201110,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201110,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201110,India,BatteryElectric,37.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201110,India,Others,446.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201111,India,Diesel,91929.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201111,India,Petrol,97229.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201111,India,PetrolBlend,23357.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201111,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201111,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201111,India,BatteryElectric,58.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201111,India,Others,473.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201112,India,Diesel,83368.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201112,India,Petrol,82964.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201112,India,PetrolBlend,17147.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201112,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201112,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201112,India,BatteryElectric,49.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201112,India,Others,360.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201201,India,Diesel,105683.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201201,India,Petrol,109297.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201201,India,PetrolBlend,26161.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201201,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201201,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201201,India,BatteryElectric,71.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201201,India,Others,567.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201202,India,Diesel,102220.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201202,India,Petrol,87180.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201202,India,PetrolBlend,21506.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201202,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201202,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201202,India,BatteryElectric,55.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201202,India,Others,517.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201203,India,Diesel,140089.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201203,India,Petrol,112190.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201203,India,PetrolBlend,24850.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201203,India,NonPluginHybrid,1.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201203,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201203,India,BatteryElectric,104.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201203,India,Others,582.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201204,India,Diesel,93657.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201204,India,Petrol,80242.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201204,India,PetrolBlend,19072.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201204,India,NonPluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201204,India,PluginHybrid,0.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201204,India,BatteryElectric,11.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201204,India,Others,447.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201205,India,Diesel,103357.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201205,India,Petrol,74355.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
201205,India,PetrolBlend,17010.0,https://robbieandrew.github.io/carsales/data/all_carsales_monthly.csv
