date,hyg,lqd,tlt,shy,jnk,hyg_lqd_ratio
2025-04-09,71.94587707519531,100.77310180664062,83.72013854980469,78.64726257324219,85.80996704101562,0.7139392931780761
2025-04-10,70.7711410522461,99.06011962890625,81.412109375,78.63774871826172,84.41780090332031,0.714426161783018
2025-04-11,70.98389434814453,99.04130554199219,81.85486602783203,78.49491119384766,84.61930847167969,0.7167100025559368
2025-04-14,71.33538818359375,99.653076171875,82.4389419555664,78.66632843017578,85.11388397216797,0.7158372919723944
2025-04-15,71.5296401977539,100.18953704833984,82.73096466064453,78.66632843017578,85.36119079589844,0.7139432150808522
2025-04-16,71.5203857421875,100.61310577392578,83.19258880615234,78.77105712890625,85.28790283203125,0.7108456218704884
2025-04-17,71.9366226196289,100.47191619873047,82.4577865600586,78.79964447021484,85.83744049072266,0.7159873658360452
2025-04-21,71.5111312866211,99.3895263671875,81.01644897460938,78.75200653076172,85.31539154052734,0.7195036932003109
2025-04-22,71.78863525390625,99.6342544555664,81.46863555908203,78.78057861328125,85.63594818115234,0.720521628291218
2025-04-23,72.14936828613281,100.07662200927734,82.25994873046875,78.72344970703125,86.13053894042969,0.7209412831644576
2025-04-24,72.79686737060547,101.1025161743164,83.12664794921875,78.81867218017578,86.87239837646484,0.7200302240261992
2025-04-25,72.86162567138672,101.63898468017578,83.73897552490234,78.88532257080078,87.0280990600586,0.7168669177546206
2025-04-28,72.89859008789062,101.87429809570312,84.26652526855469,78.9996109008789,87.03727722167969,0.715573912660561
2025-04-29,73.09284210205078,102.10957336425781,84.97306823730469,79.04722595214844,87.257080078125,0.7158275144418146
2025-04-30,72.7043685913086,101.62957763671875,84.28535461425781,79.1519546508789,86.74417877197266,0.7153859169935242
2025-05-01,72.79827117919922,101.27236938476562,83.85800170898438,78.98861694335938,86.85379028320312,0.7188364567892715
2025-05-02,73.02140808105469,101.02668762207031,82.95030212402344,78.83577728271484,87.10246276855469,0.722793251959519
2025-05-05,72.9935302734375,100.88494873046875,82.48697662353516,78.82621002197266,87.06562042236328,0.7235324118412558
2025-05-06,72.9377212524414,101.0833740234375,82.76119232177734,78.8930892944336,87.01956939697266,0.7215600187181113
2025-05-07,73.00282287597656,101.29127502441406,83.11103057861328,78.92174530029297,87.03799438476562,0.7207217290766733
