date,dxy,dxy_high,dxy_low,dxy_ma50,dxy_ma200
2025-05-26,98.93000030517578,99.16000366210938,98.69000244140625,101.24359970092773,104.10344982147217
2025-05-27,99.5199966430664,99.62000274658203,98.77999877929688,101.16659957885742,104.08534980773926
2025-05-28,99.87999725341797,99.95999908447266,99.44000244140625,101.09939956665039,104.0690497970581
2025-05-29,99.27999877929688,100.54000091552734,99.22000122070312,101.01639953613281,104.05264980316161
2025-05-30,99.33000183105469,99.66999816894531,99.12999725341797,100.92599960327148,104.03644981384278
2025-06-02,98.69999694824219,99.41999816894531,98.61000061035156,100.81819961547852,104.01504978179932
2025-06-03,99.25,99.33000183105469,98.58000183105469,100.71799957275391,103.99899978637696
2025-06-04,98.79000091552734,99.38999938964844,98.66999816894531,100.61019958496094,103.98349979400635
2025-06-05,98.73999786376953,98.94000244140625,98.3499984741211,100.49399948120117,103.96999977111817
2025-06-06,99.19000244140625,99.36000061035156,98.66000366210938,100.39639953613282,103.96074977874756
2025-06-09,98.94000244140625,99.2300033569336,98.81999969482422,100.29439956665038,103.94789978027343
2025-06-10,99.05000305175781,99.38999938964844,98.86000061035156,100.1911996459961,103.93954978942871
2025-06-11,98.62999725341797,99.22000122070312,98.52999877929688,100.07859954833984,103.92844978332519
2025-06-12,97.91999816894531,98.5199966430664,97.5999984741211,99.96079956054687,103.91529975891113
2025-06-13,98.18000030517578,98.58999633789062,97.62000274658203,99.8829995727539,103.90074977874755
2025-06-16,98.0,98.37000274658203,97.69000244140625,99.78259963989258,103.88404979705811
2025-06-17,98.81999969482422,98.87000274658203,98.0199966430664,99.69379959106445,103.86964981079102
2025-06-18,98.91000366210938,99.01000213623047,98.4800033569336,99.6127996826172,103.85504981994629
2025-06-20,98.70999908447266,98.88999938964844,98.54000091552734,99.52899963378906,103.84179981231689
2025-06-23,98.41999816894531,99.41999816894531,98.3499984741211,99.47999954223633,103.82834980010986
2025-06-24,97.86000061035156,98.27999877929688,97.70999908447266,99.44159957885742,103.81174980163574
2025-06-25,97.68000030517578,98.19999694824219,97.6500015258789,99.40239959716797,103.79239978790284
2025-06-26,97.1500015258789,97.61000061035156,97.0,99.34099960327148,103.76999980926513
2025-06-27,97.4000015258789,97.5,97.0,99.3013996887207,103.74859981536865
2025-06-30,96.87999725341797,97.31999969482422,96.7699966430664,99.25139968872071,103.72614978790283
2025-07-01,96.81999969482422,96.94999694824219,96.37999725341797,99.22219970703125,103.7046997833252
2025-07-02,96.77999877929688,97.1500015258789,96.62000274658203,99.17939971923828,103.68479976654052
2025-07-03,97.18000030517578,97.41999816894531,96.69000244140625,99.12619979858398,103.66624977111816
2025-07-07,97.4800033569336,97.66999816894531,96.88999938964844,99.08999984741212,103.65064979553223
2025-07-08,97.51000213623047,97.83999633789062,97.18000030517578,99.05079986572265,103.63514980316162
2025-07-09,97.47000122070312,97.75,97.45999908447266,99.01999984741211,103.61889980316163
2025-07-10,97.6500015258789,97.91999816894531,97.2699966430664,98.9881999206543,103.60254981994629
2025-07-11,97.8499984741211,97.95999908447266,97.55999755859375,98.95579986572265,103.58994979858399
2025-07-14,98.08000183105469,98.13999938964844,97.7699966430664,98.91239990234375,103.57574981689453
2025-07-15,98.62000274658203,98.69999694824219,97.93000030517578,98.88479995727539,103.56604984283447
2025-07-16,98.38999938964844,98.91000366210938,97.70999908447266,98.85599990844726,103.55589984893798
2025-07-17,98.7300033569336,98.94999694824219,98.33999633789062,98.84580001831054,103.54564987182617
2025-07-18,98.4800033569336,98.58000183105469,98.0999984741211,98.82320007324219,103.5320998764038
